sampleID,LPS_Baso_149Sm_CREB,LPS_Baso_151Eu_p38,LPS_Baso_155Gd_S6,LPS_Baso_159Tb_MAPKAPK2,LPS_Baso_164Dy_IkB,LPS_Baso_166Er_NFkB,LPS_Baso_167Er_ERK,LPS_Bcells_149Sm_CREB,LPS_Bcells_151Eu_p38,LPS_Bcells_155Gd_S6,LPS_Bcells_159Tb_MAPKAPK2,LPS_Bcells_164Dy_IkB,LPS_Bcells_166Er_NFkB,LPS_Bcells_167Er_ERK,LPS_CD56brightCD16negNK_149Sm_CREB,LPS_CD56brightCD16negNK_151Eu_p38,LPS_CD56brightCD16negNK_155Gd_S6,LPS_CD56brightCD16negNK_159Tb_MAPKAPK2,LPS_CD56brightCD16negNK_164Dy_IkB,LPS_CD56brightCD16negNK_166Er_NFkB,LPS_CD56brightCD16negNK_167Er_ERK,LPS_CD56dimCD16posNK_149Sm_CREB,LPS_CD56dimCD16posNK_151Eu_p38,LPS_CD56dimCD16posNK_155Gd_S6,LPS_CD56dimCD16posNK_159Tb_MAPKAPK2,LPS_CD56dimCD16posNK_164Dy_IkB,LPS_CD56dimCD16posNK_166Er_NFkB,LPS_CD56dimCD16posNK_167Er_ERK,LPS_cMC_149Sm_CREB,LPS_cMC_151Eu_p38,LPS_cMC_155Gd_S6,LPS_cMC_159Tb_MAPKAPK2,LPS_cMC_164Dy_IkB,LPS_cMC_166Er_NFkB,LPS_cMC_167Er_ERK,LPS_CXCR4neutro_149Sm_CREB,LPS_CXCR4neutro_151Eu_p38,LPS_CXCR4neutro_155Gd_S6,LPS_CXCR4neutro_159Tb_MAPKAPK2,LPS_CXCR4neutro_164Dy_IkB,LPS_CXCR4neutro_166Er_NFkB,LPS_CXCR4neutro_167Er_ERK,LPS_DC_149Sm_CREB,LPS_DC_151Eu_p38,LPS_DC_155Gd_S6,LPS_DC_159Tb_MAPKAPK2,LPS_DC_164Dy_IkB,LPS_DC_166Er_NFkB,LPS_DC_167Er_ERK,LPS_Granulocytes_149Sm_CREB,LPS_Granulocytes_151Eu_p38,LPS_Granulocytes_155Gd_S6,LPS_Granulocytes_159Tb_MAPKAPK2,LPS_Granulocytes_164Dy_IkB,LPS_Granulocytes_166Er_NFkB,LPS_Granulocytes_167Er_ERK,LPS_intMC_149Sm_CREB,LPS_intMC_151Eu_p38,LPS_intMC_155Gd_S6,LPS_intMC_159Tb_MAPKAPK2,LPS_intMC_164Dy_IkB,LPS_intMC_166Er_NFkB,LPS_intMC_167Er_ERK,LPS_mDC_149Sm_CREB,LPS_mDC_151Eu_p38,LPS_mDC_155Gd_S6,LPS_mDC_159Tb_MAPKAPK2,LPS_mDC_164Dy_IkB,LPS_mDC_166Er_NFkB,LPS_mDC_167Er_ERK,LPS_MDSC_149Sm_CREB,LPS_MDSC_151Eu_p38,LPS_MDSC_155Gd_S6,LPS_MDSC_159Tb_MAPKAPK2,LPS_MDSC_164Dy_IkB,LPS_MDSC_166Er_NFkB,LPS_MDSC_167Er_ERK,LPS_ncMC_149Sm_CREB,LPS_ncMC_151Eu_p38,LPS_ncMC_155Gd_S6,LPS_ncMC_159Tb_MAPKAPK2,LPS_ncMC_164Dy_IkB,LPS_ncMC_166Er_NFkB,LPS_ncMC_167Er_ERK,LPS_NK_149Sm_CREB,LPS_NK_151Eu_p38,LPS_NK_155Gd_S6,LPS_NK_159Tb_MAPKAPK2,LPS_NK_164Dy_IkB,LPS_NK_166Er_NFkB,LPS_NK_167Er_ERK,LPS_pDC_149Sm_CREB,LPS_pDC_151Eu_p38,LPS_pDC_155Gd_S6,LPS_pDC_159Tb_MAPKAPK2,LPS_pDC_164Dy_IkB,LPS_pDC_166Er_NFkB,LPS_pDC_167Er_ERK,LPS_Treg_149Sm_CREB,LPS_Treg_155Gd_S6,LPS_Treg_159Tb_MAPKAPK2,LPS_Treg_164Dy_IkB,LPS_Treg_166Er_NFkB,LPS_Treg_167Er_ERK,LPS_Tregmem_149Sm_CREB,LPS_Tregmem_155Gd_S6,LPS_Tregmem_159Tb_MAPKAPK2,LPS_Tregmem_164Dy_IkB,LPS_Tregmem_166Er_NFkB,LPS_Tregmem_167Er_ERK,LPS_Tregnaive_149Sm_CREB,LPS_Tregnaive_155Gd_S6,LPS_Tregnaive_159Tb_MAPKAPK2,LPS_Tregnaive_164Dy_IkB,LPS_Tregnaive_166Er_NFkB,LPS_Tregnaive_167Er_ERK
BBCR0089,1.28545963096117,2.7339042447075,0.422463980228291,1.98575963757193,-0.474797303890995,0.481254341340551,0.29658878879978,0.125389578509121,0.214363446145512,0.0284320834871674,0.235459045587404,-0.119007018921719,0.328279683279839,0.081794953415796,0.0580507647768009,0.0088768974135557,-0.0685790313907256,0.117149756830888,-0.0072375121073814,0.291777222511977,0.0341985043322038,0.0260309278333909,0.0241285983889648,-0.0132279725995312,0.141919172415673,0.138685096258203,0.225513167804841,0.0453424180229858,1.6129739612806,2.7904143280441,0.722463373257482,2.79037110506625,-0.472939117849786,0.937639382617808,1.48963972184683,0.785293489036015,1.29622612011599,0.0742067592447253,1.25859844892297,-0.904775617176721,-0.0263653787689428,0.303627956755691,1.51729926582313,2.38561812876921,0.492759756847965,1.43754224450975,-0.292039031359656,0.139964498227461,0.258659143499203,1.28278615848758,2.02356711478652,0.195003124375484,2.03805473685548,-0.787326939573999,0.158148209540821,0.44137540433711,1.59134944880322,2.68749260654254,0.652736420432315,2.77754749938985,-0.332496247144915,0.955539028850149,2.41638086981544,1.69101678836754,2.6911788943452,0.322887855277725,2.27647531462021,-0.70759788272054,0.419017240575283,0.885192263548605,1.63418667356486,2.81113886072614,0.701570590881284,2.87969331150238,-0.450506570467483,0.911868850782741,1.31284451271227,1.69452019491533,2.60414719140448,0.586745072496746,2.52236954542363,-0.151485875718193,0.823215437858741,2.52294415775032,0.0255661035000211,0.0235417673816861,-0.0174758672544608,0.138256803728248,0.128955557628206,0.228553035137217,0.0448307536974382,0.0877860533343082,0.106826921808214,-0.0846369405586636,0.222424870500791,0.188551727820941,-0.007672068708129,0.0536284625445717,0.045823777166163,-0.0191687823072522,0.168918725997226,0.0968194431215855,0.169822176711239,0.03975697096224,0.0496620523131552,-0.0129924268979562,0.12154997169602,0.0700326358369203,0.183356757313612,0.0410919495033764,-0.0376549966295869,-0.0681980223625946,0.227039544126158,0.0264025927509273,0.155788652976923,-0.0097264009351898
BBCR0092,0.912334128560653,1.39074852017029,0.148246303362096,0.320570103263431,-0.292468966434132,-0.07428644514352,0.0621565522768747,-0.0465334588099587,0.060637575158377,-0.0287462929122745,0.0363544738227675,-0.0520360010478529,-0.0480715171152106,-0.0185781122543627,-0.0090170033882053,0.0039352747553801,-0.0684015866314493,-0.0056661051425237,-0.181978165907814,-0.20041088118603,-0.0050602923727817,-0.0120283654130723,0.0,-0.0525698397850241,0.0950068671006546,-0.0503396956686379,-0.0840944610024081,-0.0231039009064683,1.21166253618028,2.47018611925085,0.421669451678289,2.55304617940616,-0.602958073264227,0.382753365015579,0.760430151512127,0.602584484437593,1.17223387508808,0.025575250697947,1.21077925120864,-0.842757245236119,-0.601561696910756,0.0398348103122427,0.604248607238805,0.942150957771124,0.110244087743647,0.551994924352215,-0.267122318537951,0.0570413683899708,0.0817601734603244,0.944891441766182,2.11972379253484,0.0615274683048486,1.99017313481217,-0.831955084521095,0.212967675396903,0.280671610049423,1.30047279507612,2.41960858266066,0.417728058637583,2.61638154290854,-0.378251191246322,0.381698934836128,2.11563333872646,1.30250102631261,2.41285689754191,0.179301185607362,1.99147065403195,-0.685398051883192,0.0907168688556569,0.382401642900064,1.11598148863246,2.46433315062301,0.367221881224021,2.69996140418682,-0.526009608653079,0.377234014495355,0.600758072394406,1.25288943210605,2.3332668287986,0.275259837211841,2.37461009715089,-0.290875156372065,0.313568362138179,1.98486840034379,-0.0169656123023396,0.0,-0.0534718950480739,0.0936007697368569,-0.047416734271526,-0.093656382644308,-0.0228521673975362,-0.0569532853478381,0.0974088425451087,-0.0506802871122473,0.0393385308723713,0.0125318653406346,-0.0986632149747825,0.0206779071354352,-0.0232896023811146,-0.012179034689897,-0.101051322330817,-0.039901288058951,-0.0960610375225519,0.0184239622639228,-0.0186641708215899,-0.0007314124684694,-0.102348952112045,-0.0335836496785338,-0.0856845093055623,0.021497039126716,-0.145501976454482,-0.151442372817839,-0.119684938684298,-0.471476202924328,-0.36511101632473,0.0957887325798954
BBCR0096,1.21377114249054,2.57520624272595,0.56568271507963,1.42771953057422,-0.430441993319223,0.211057056350968,0.225640072480406,-0.0076114145858075,0.172583889527263,-0.0037052375013368,0.0675788148718454,-0.0714550936180243,0.0203022764526886,-0.010320774611066,0.0504278516173864,0.0691299525225569,-0.041273459686846,0.0818921419452305,-0.0748933868847623,0.0222904149593659,-0.0158557348881975,-0.0276401550258083,0.0976013372829957,-0.0651590220009308,0.103172442994005,-0.034631120430339,0.0383980134038902,-0.0277156057832777,1.43617501621848,2.86323667616026,0.71709501180188,2.52754317561035,-0.836148489972061,0.647807713054146,1.20103456422662,0.340956766995121,0.902538835656705,-0.121353010467095,0.900604292771753,-0.777452875594642,-0.0338452375522733,0.206785144771245,1.42157953305333,2.62220725696916,0.392064702707351,1.88099768975139,-0.483517595369765,0.389915022831271,0.500290676095243,0.959135617550451,2.14942127770911,0.129794136565409,2.1193833606319,-0.715666819830175,0.31839242933413,0.398269078656057,1.36061570111159,2.72887490284501,0.608664763926363,2.50615048637065,-0.586249421772833,0.394102517963008,1.24341996894405,1.55219084158605,2.69139534575214,0.49948821208345,2.2368861719945,-0.480188059543266,0.645567069093562,2.08196368599696,1.3554755699293,2.92930258284101,0.651661895722042,2.71680455721753,-0.708511488715873,0.620667778198415,1.05573354473884,1.01820922685011,2.02892745419225,0.299102089005478,1.78556456431104,-0.327038144224073,0.278391335053237,0.663405282978103,0.0011537351941122,0.0914559964643787,-0.0540229258933295,0.0542184949217925,-0.0247400721164848,0.0710729692931515,-0.0065172957158387,1.4688353768201,2.50050603140777,0.264551083389524,2.02100650164702,-0.340761872671154,0.393188646270265,2.08596263181491,-0.0344647113932327,-0.0474099260703678,-0.0112720880063381,-0.0455936288317772,0.068562729849778,0.0455224248621433,-0.0251436596732812,-0.049279320475119,-0.0097202261236522,-0.0599205656558148,0.0578344415280259,0.0523805850097583,-0.240540300490527,0.0748667854514615,0.0036134872165677,0.225508026111996,0.25021505308947,-0.0112035191679839
BBCR0099,0.244600847162814,1.28481556329691,-0.180019593822897,0.165022376065528,-1.32119618733248,-0.165783710594394,0.0466413381433977,-0.681978207650554,-0.0340756861550003,-0.401442320660369,-0.955577985147689,-1.40585402159575,-0.896056996919909,-0.0320625170513697,-0.632944620285592,0.004591725463846,-0.291758321298317,-0.941992796812949,-1.27708044580051,-0.674152022015351,-0.0267963093221955,-0.678265150606625,-0.0165460421278989,-0.323886850962715,-0.813264462660287,-1.27195638141601,-0.707586997521884,0.0097681218918163,0.0068383016673383,2.44314682795604,-0.16962116871497,2.01349406129757,-1.91283030250772,-0.718264559311508,0.977584231476208,0.660730806518028,1.54606847167526,-0.138948551500962,1.43853123411262,-1.29392294225489,-0.626837118311533,0.149256027325728,0.330155499875758,1.61075552883247,0.0105584794263522,0.605687553204662,-1.11928503139696,0.0289492689942009,0.162279679976971,0.735567329461567,2.1991680744329,-0.181741313109883,1.98687631894919,-1.23880401135804,-0.44642816327724,0.28877129980465,0.0721387087665464,2.36858103801137,-0.288475667934124,1.95023430759874,-1.54743396847503,-0.703571828082708,1.93225899644609,0.047457876389795,2.33887630984634,-0.222964668924204,1.58970218946968,-2.18610991266149,-0.540336746101348,0.498817037651005,0.02448938465921,2.33264395831997,-0.25473397263073,2.12504320661162,-1.69288409892675,-0.658227424819014,0.650513828902863,0.954286329119426,2.47862511615549,-0.125415752715204,2.75882942795892,-0.743908373315432,-0.180755174731892,2.03970258325668,-0.670725479387096,-0.0126478327974572,-0.323200256810044,-0.816358963572479,-1.28299769349079,-0.71642278237385,0.004995329754848,-0.568643289531779,-0.132612757044291,-0.281978149972631,-0.869094660649498,-1.15776930185598,-0.959571150905217,-0.0074713451722861,-0.536539420503677,-0.352831257726318,-0.832174920306181,-1.61607151519977,-0.642353354523531,-0.0522893391179472,-0.522259330437756,-0.351314386230096,-0.844114463122689,-1.60685543799562,-0.655411063884002,-0.0664882272272561,-0.63117261374119,-0.307890081707053,-0.475022107147436,-1.64991028512623,-0.506419415090954,0.0066233461502572
BBCR0103,0.734497428475974,1.24324333931846,0.023083404444237,0.235401355229601,-0.176947474379997,0.0313832303513906,0.0434034805698257,-0.0918383743944845,0.0,-0.0550375109915367,-0.0310240878584676,-0.192926117762254,-0.0487968349681953,-0.0327171757138352,-0.0615062149276796,0.0012492929129558,-0.0608257188315925,-0.129073779729441,-0.28280856645834,-0.265832924510623,-0.0340775006037663,-0.0883527956365478,0.0,-0.0521362305933998,-0.0500702530809182,-0.182937964957491,-0.144232514366838,-0.0302926816975435,0.818853856097708,1.64840742740073,0.207972446354331,2.64317864716243,-0.613148287935338,0.184505039720316,0.522591799875393,0.662562341907408,0.716753318084567,0.435075521991319,0.841452879341516,-0.619981849685465,-0.462520365832854,0.107708574550545,0.054003586281179,0.186949164731116,-0.0414299491147409,0.280022210971716,-0.324418382013931,0.0367092053178768,0.0486230206362502,0.935937632565838,1.28107409547489,0.364826521749924,1.31530282767314,-0.814650874966941,-0.43999498188858,0.113864289162658,0.829810596482882,1.54388941970827,0.174448069433992,2.6955986051426,-0.376964574336521,0.100726153662456,1.07970700891631,0.77976019008931,1.59903695705626,-0.0290973103694634,2.15634205697194,-0.745399436175555,0.215272137062161,0.329750372397852,0.753092131016244,1.64417046320589,0.170582563317312,2.73467805221912,-0.535996933147815,0.179627860942543,0.37839721108352,0.740060359251818,1.48726301101884,0.124752594214775,2.35564238042651,-0.188977597418321,-0.0848644769054578,1.12764221061705,-0.0915638710832571,0.0,-0.0538009104111908,-0.0537588811809617,-0.18439821609673,-0.141093066486526,-0.032566059361806,-0.136562876132298,0.0013140959608395,0.0578869947632288,-0.0103742259097841,-0.0959504368703821,-0.137899628223899,-0.053158178452054,-0.0656856991132712,-0.045000340803212,-0.0047139402565075,-0.187908776607576,-0.109637264673724,-0.0400603468663649,-0.0654958436666421,-0.0442383302768335,-0.0034601140135248,-0.189866333500779,-0.110519515705616,-0.0381881331736244,-0.120225670187564,-0.0544068324757763,-0.0610927204136851,0.0655362994683671,0.0416989878425282,-0.16414183493225
BBCR0106,0.861711349980041,1.59568734548504,0.162469703425607,0.251085504313114,-0.163236254779824,0.124285315940468,0.0611782500219953,-0.0608744376747314,0.0326328798671499,-0.0749647356081135,0.0773595636123488,-0.0498854169680298,0.0789711544037653,-0.0192634659182034,-0.0305814273366767,0.0184701550447642,0.0025710788153985,0.063911914214237,0.0190464438596701,0.296149180228644,0.0333520654722516,-0.033267463114067,0.0,-0.0219406896891264,0.0820057515439864,-0.0197606530202253,0.10486877116541,0.0,0.747264456142843,2.08006345473418,0.196565975756078,2.53133952025803,-0.38068390996721,0.258493923065054,0.378728883982902,0.869822288639176,1.29687099434684,0.456449046381471,1.35497583502169,-0.555880552584382,-0.0159762461499247,0.120392506277871,0.711938350979525,1.57300589151447,-0.0003074929085958,0.72661529213613,-0.228441565892552,0.129267583189535,0.123742661391668,0.897425866472637,1.48950491346399,0.488004340537301,1.45153159467087,-0.642861769760218,-0.0669949099309305,0.135230851447053,0.811488226905339,2.04144304325905,0.278326913823067,2.80411942422463,-0.200102776880589,0.293605495737765,0.819409852028329,0.775058232213382,2.05382714323233,0.104970419672032,2.42780540171754,-0.390910208519606,0.301027267404324,0.536561061302277,0.68793400401394,2.0204861187504,0.184930299959194,2.55054269423682,-0.312882899465607,0.191713609224918,0.296933633315818,0.759843269223555,1.91400853294811,0.202211500014937,2.31923287560728,-0.211472531220302,0.216578141046818,1.11020220644439,-0.0374555292307903,0.0,-0.0179285468657237,0.0656667218303082,-0.0290870161150766,0.115309497188843,0.0,0.363609953311143,0.59187644180612,0.0094173930231148,0.87686464808737,-0.456363185214766,0.129273061223875,0.499221271732843,-0.0485054666511894,0.0067732543280956,0.0067162840174669,-0.0262589388032724,0.124209290337603,0.0216321252074428,-0.0448418745829907,0.0158086606907175,0.010591230005987,-0.019524182967692,0.130077864719722,0.0260022709614836,-0.110437860241589,-0.157627077363187,0.0613815500569577,-0.069229910091493,-0.0485055097412559,-0.066762359420175
BBCR0108,1.35598565210411,2.45117363781026,0.315432020944989,1.09912277534722,-0.19365211218844,0.348379165455981,0.139771937983742,-0.0326841681573615,0.0755196225279781,-0.0211365590155283,0.143585735506673,-0.144430743982006,0.0469282897587425,-0.0064757889647618,-0.0403586617470774,0.0,0.0200953687131981,0.116821216805334,-0.0877966999751149,0.229412104869981,-0.0330549020674068,0.0055707626184158,0.0158573754236415,-0.0215293517513021,0.13310912512395,-0.0661577882733622,0.0194378385796463,-0.0082540105225902,1.28364651657931,2.38611351582247,0.518061985143081,2.46972152027023,-0.491473438732011,0.511248312334499,0.805617655508309,0.845593531715252,0.846247872571847,0.431752901880943,0.804763684661285,-0.535097981120214,0.165004365372711,0.174490404750506,1.10519755111341,2.09906301111858,0.265348645481159,1.63470775247884,-0.453569616795477,0.231442193770958,0.234023158826231,1.16732416749817,1.57078222678784,0.533769255224653,1.77295093426019,-0.832982700188792,-0.0226725670709433,0.291663132579852,1.26650037216802,2.39306782655896,0.540548843251534,2.40591394317513,-0.279335524592978,0.449293565724572,1.46736352953013,1.26480255197801,2.36427337125815,0.391574149515713,2.21560678949664,-0.676646543582585,0.395271146506406,0.5354051606625,1.18301385349583,2.35582978620252,0.465984615913367,2.56265382774628,-0.464504036761909,0.478919694891343,0.525552023458871,1.1654070087922,2.2424775837296,0.359364191852895,2.2935194440849,-0.154936482983341,0.186909768115604,1.80861988036704,-0.0028968592097755,0.0164341964497567,-0.01779028590393,0.125635087012487,-0.0606332540466616,0.0323437395803077,-0.0112632237117807,-0.133223255442489,0.0615345399006833,-0.0369223173134442,0.105591377397463,0.0018579242154397,0.0587898585147787,0.0273946855675092,-0.0471946728111302,0.0026025825513806,0.135663535324308,-0.0826524854739973,0.0890082394815723,0.005727341566163,-0.0738770716844897,0.0081430012480433,0.146903004036664,-0.117499039378853,0.0154834470788257,-0.0405510031013314,-0.0335700846459884,-0.0018301473062795,0.120943670575856,-0.0746002599180792,0.0994045685779503,0.0139102481829831
BBCR0110,1.50578431806504,2.56025506067823,0.633203107707999,1.37347501869454,-0.30343531737,0.716557282648546,0.17563468512686,0.0078262584151948,0.227489819083837,0.0197341126903319,0.297156184516703,0.0301964342002821,0.41082996215066,0.0250185015232098,-0.0708716258684843,0.148292205580266,0.0561161084310913,0.280661750484704,0.176247897944675,0.611281123658525,0.100644502212193,0.0668806630909617,0.114644330227424,0.0198380316828903,0.324051586630882,0.124807909460333,0.363523902525913,0.0088825144128977,1.59588896421794,2.70692243477859,0.92221122019402,2.96873038624041,-0.587379044274335,1.03993163544062,1.39841692393076,1.08740303162888,1.91255182669899,0.444934997577707,2.33727138266695,-0.793611678913584,0.568733960645016,0.537657585666933,1.41118601715071,2.31902387890156,0.482247283791647,1.39656579473053,-0.425859437678328,0.697946706467228,0.233188398023637,1.19003036620691,2.09988308153241,0.704007348690758,2.30853407727418,-0.684754256794053,0.293337222263598,0.398718920496358,1.5986602474558,2.69293744962878,0.866034071487064,3.06018817092884,-0.318603622867897,0.93377687877692,2.32082598468722,1.58852754018938,2.53109540701985,0.679415440827426,2.5077731486998,-0.861574023739957,0.861013997317041,0.899602386660646,1.59390302092128,2.69528475267222,0.832031981010942,3.00153629271795,-0.512807925486808,0.9610465871294,1.06668490691788,0.513491048384056,0.708897691748295,0.224090584854425,0.985917335535029,-0.0504286850063131,0.557929559176826,0.346086836625232,0.0651047593330848,0.115791108844409,0.0203336152468622,0.312639638323537,0.124433181979158,0.370594391614985,0.0140557199837487,0.0728490187101776,0.301999191574088,0.0384935643863456,0.438932782517852,0.0814400501470007,0.286882317376998,0.0260339735327027,0.003018561557143,0.0424571331552519,0.244693990966062,0.12208600319393,0.433664511060291,0.0959484254665955,0.00592232514294,0.0489348444401682,0.227778817661051,0.0990004307471979,0.44852506490923,0.103746695201077,-0.0043096573705653,0.003230927061387,0.291289843978653,0.210669384495782,0.270464607452011,0.0172923371134336
BBCR0122,1.55135210054284,2.48309090864514,0.714066973151303,1.41964376125158,-0.146493378665598,0.522421852572701,0.172740741232791,0.0634254534614984,0.233406558035067,0.107880938110386,0.407759085878146,0.0661928083679794,0.381893502390808,0.0343788293297231,0.0603049699324919,0.0303943980919378,-0.0101784933372526,0.354600016003477,0.125279465003567,0.457672088770174,0.0154117700719769,0.176371826067044,0.0570244081622849,0.000704007325944,0.345175452562755,0.126832382184122,0.451647336861494,0.0277485327587769,1.74409857347823,2.72766017925315,0.764994009126985,3.13896315725534,-0.426522534786301,0.891985121002085,0.851370547051397,1.29363679646759,2.15380892634145,0.720072497860205,2.49069779423556,-0.6485112072282,0.530535065918941,0.396716708461451,1.43715864592768,2.26673651834978,0.506448362066338,1.44234637134605,-0.312113506955899,0.437064064590383,0.196955911091486,1.2482852048359,2.1135857782197,0.809204457756665,2.38356187687422,-0.607899787057137,0.37611983312629,0.375506637602663,1.84304118980475,2.77217004672691,0.784299969623856,3.39412118353768,-0.248971071982539,1.04960371690426,2.4665234414485,1.73375779444415,2.69206533846412,0.635200965556322,2.78808014534732,-0.497344035751383,0.594675339058164,0.568150592624501,1.69439279284465,2.71561875668293,0.620530701182827,3.15559996685586,-0.38676388582228,0.791546182345676,0.674729800418091,1.70848853134932,2.67854945930388,0.602250601099069,3.21701673474807,-0.152819486928546,0.830301999379671,2.44723477280386,0.14305264373355,0.0482995629093883,0.0126505194738344,0.346400191213468,0.136515280269795,0.438371047113633,0.0200043527611353,0.0696136007514417,0.139141855150304,0.145838564113678,0.391764383952407,0.173740969936712,0.299272348982081,0.0166514631321313,0.0176427036275189,0.0357938083854484,0.233378178757845,0.199605433221438,0.418741138379223,0.12914765213332,0.0242511625913232,0.0463965668245798,0.241086467771748,0.170227124698379,0.407046661559243,0.135916476326288,-0.0868619632805644,0.002739438669642,0.120040731093941,0.376133858353761,0.596580143177617,0.0772926299510135
BBCR0126,0.88130055812064,2.32102345979502,0.098652566449333,0.825714128104463,-0.493412233592636,-0.0669216778937043,0.116274191319204,-0.159082725657356,0.181381847371465,-0.102822808927825,-0.16222289531115,-0.308101477111115,-0.116363369509239,-0.0406355425283111,-0.0910963455885228,0.0469538785072595,-0.0862978210489193,-0.163895971432163,-0.257966018443547,-0.178008845868908,-0.0800736663586845,-0.16011884961096,0.0368187591837496,-0.102745688431284,-0.210467478163721,-0.227457605099443,-0.164667249294295,-0.0077462080456467,0.711108486752958,2.53664849293459,0.102141517503372,2.61886534285193,-0.944586481780703,0.138700526283411,1.103405487836,0.635353680817964,1.1781197686721,0.0972915640082268,0.743562463534762,-0.871433317225332,-0.378663513199163,0.0659208926992295,0.840370175827062,2.27437894601601,-0.305157959710228,1.35711333232099,-0.511024090799275,-0.0057629531820202,0.303571775694993,0.722946567005633,1.89391685885692,0.177694675536541,1.75860373261885,-0.909190780635079,-0.423517975984622,0.200309445000842,0.658078070144457,2.37205881127823,0.0860365378234844,2.58076674532661,-0.532536893124948,0.0853040280902415,1.92590303414857,0.764575563158541,2.40520434119301,0.0670632503095931,2.41102668385894,-0.437786066362595,0.213488944114449,1.79533297344085,0.667009058786023,2.53298647320768,0.0658643808547369,2.71459731949559,-0.855898825223844,0.0558635162799246,0.858489958844688,0.612140443492113,2.17018575173111,0.105333084927113,2.10947809941334,-0.366360559052008,-0.0161060627970263,1.72768998491977,-0.153670612559144,0.0365379375325663,-0.1038238107514,-0.194402787650648,-0.246887580431621,-0.180492374638171,-0.0138021047842752,-0.324945586381777,0.15691235072063,-0.122375166554336,-0.189901517669388,-0.296934935403734,-0.198364370128767,-0.0818349560723149,-0.112024799527594,-0.099119070127001,-0.0018580370454199,-0.31042257098193,-0.102379183559572,-0.0566012271606037,-0.113212718868393,-0.102248300671528,0.0017461729760402,-0.302498109706113,-0.105975366224987,-0.0587231535157702,0.0030374793194175,0.0304069615757365,-0.0692230546255117,-0.23833922948231,0.128357750865484,0.175653709751488
BBCR0128,1.08577064379738,2.40355732754122,0.434830940077746,1.39633669678469,-0.513030868474484,0.115536141796091,0.262945709259994,-0.071670731646855,0.175684025522136,-0.076346375805971,0.0315924674022272,-0.155086637640589,0.0731719045855908,0.0064599306008789,-0.0821173677388339,0.0,-0.0429399745248916,-0.0051440420741936,-0.113826242345617,0.10075519399839,-0.0010713220615633,-0.0638414868155538,0.0092918951344688,-0.0822136994668101,-0.0276218448656601,-0.147668999737782,-0.137186307175958,0.0006385629312049,1.06316314445399,2.63627579299527,0.367134980591006,3.02257146943188,-0.801621478348136,0.365429105628275,1.1877754242277,0.969816008888307,1.76866511957873,0.300918915209338,1.93620982560931,-0.995655618489248,-0.273313721509112,0.430798463544332,1.02992821621705,2.33479667962818,0.0777585501870375,1.48028813177631,-0.590602788385167,0.0791707560069692,0.273750626617831,0.936539454833016,1.92975111981534,0.309649547636181,1.95223600133442,-0.997417535645444,-0.361613323709663,0.436645520208174,1.10161282270869,2.57468193460536,0.343194522657003,3.01878276891557,-0.636646917858687,0.236735351014326,2.096870868953,1.13522837730595,2.60666576175054,0.22418300441734,2.69706207629373,-0.670351256712875,0.380418330868923,0.713435696007504,0.986741383983886,2.60519803951777,0.307790881617443,3.11379047805316,-0.683205588554022,0.30903378442286,0.943110453824815,1.05429184135538,2.4339338030256,0.294795349606207,2.67561065747741,-0.371425591150003,-0.125996032334817,2.0187381087012,-0.0654651554360189,0.0085277682328824,-0.0800568669661464,-0.028789718053147,-0.146255961857503,-0.12629402742338,-0.0003795692411992,-0.13605730417493,0.105913761176517,-0.0803614752486211,0.114434466628017,-0.235077933827059,-0.0659368534184485,-0.0264434903150244,-0.0217584412280191,-0.0704216424063813,0.0738802328718553,-0.155348031369668,0.0824464393805289,-0.0155119691644358,-0.0249624665327163,-0.064598271807999,0.0673722805734723,-0.168945584542297,0.084727734854313,-0.0135992885717302,-0.0413087785869141,-0.0937316220986957,0.266661984465336,0.0410653512753603,0.11994886185434,0.080719082671634
